"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Keeler (VL), Saskatchewan","2016A00054707046","Persons","249","units","0","v1138982950","3845","15","","","","0"
"2021","Keeler (VL), Saskatchewan","2016A00054707046","Persons","249","units","0","v1138982950","3845","15","","","","0"
"2020","Dafoe (VL), Saskatchewan","2016A00054710051","Persons","249","units","0","v1138982951","3846","15","","","","0"
"2021","Dafoe (VL), Saskatchewan","2016A00054710051","Persons","249","units","0","v1138982951","3846","15","","","","0"
"2020","Valparaiso (VL), Saskatchewan","2016A00054714048","Persons","249","units","0","v1138982952","3847","15","","","","0"
"2021","Valparaiso (VL), Saskatchewan","2016A00054714048","Persons","249","units","0","v1138982952","3847","15","","","","0"
"2020","Krydor (VL), Saskatchewan","2016A00054716019","Persons","249","units","0","v1138982953","3848","15","","","","0"
"2021","Krydor (VL), Saskatchewan","2016A00054716019","Persons","249","units","0","v1138982953","3848","15","","","","0"
"2020","Makwa Lake 129 (IRI), Saskatchewan","2016A00054717808","Persons","249","units","0","v1138982954","3849","15","","","","0"
"2021","Makwa Lake 129 (IRI), Saskatchewan","2016A00054717808","Persons","249","units","0","v1138982954","3849","15","","","","0"
"2020","Lumsden Beach (RV), Saskatchewan","2016A00054706057","Persons","249","units","0","v1138982955","3850","10","","","","0"
"2021","Lumsden Beach (RV), Saskatchewan","2016A00054706057","Persons","249","units","0","v1138982955","3850","10","","","","0"
"2020","One Arrow 95-1C (IRI), Saskatchewan","2016A00054715857","Persons","249","units","0","v1138982956","3851","10","","","","0"
"2021","One Arrow 95-1C (IRI), Saskatchewan","2016A00054715857","Persons","249","units","0","v1138982956","3851","10","","","","0"
"2020","One Arrow 95-1A (IRI), Saskatchewan","2016A00054715862","Persons","249","units","0","v1138982957","3852","10","","","","0"
"2021","One Arrow 95-1A (IRI), Saskatchewan","2016A00054715862","Persons","249","units","0","v1138982957","3852","10","","","","0"
"2020","Witchekan Lake 117D (IRI), Saskatchewan","2016A00054716882","Persons","249","units","0","v1138982958","3853","10","","","","0"
"2021","Witchekan Lake 117D (IRI), Saskatchewan","2016A00054716882","Persons","249","units","0","v1138982958","3853","10","","","","0"
"2020","Greig Lake (RV), Saskatchewan","2016A00054717053","Persons","249","units","0","v1138982959","3854","10","","","","0"
"2021","Greig Lake (RV), Saskatchewan","2016A00054717053","Persons","249","units","0","v1138982959","3854","10","","","","0"
"2020","Makwa Lake 129C (IRI), Saskatchewan","2016A00054717815","Persons","249","units","0","v1138982960","3855","10","","","","0"
"2021","Makwa Lake 129C (IRI), Saskatchewan","2016A00054717815","Persons","249","units","0","v1138982960","3855","10","","","","0"
"2020","Kinoosao-Thomas Clark 204 (IRI), Saskatchewan","2016A00054718854","Persons","249","units","0","v1138982961","3856","10","","","","0"
"2021","Kinoosao-Thomas Clark 204 (IRI), Saskatchewan","2016A00054718854","Persons","249","units","0","v1138982961","3856","10","","","","0"
"2020","Ocean Man 69I (IRI), Saskatchewan","2016A00054701816","Persons","249","units","0","v1138982962","3857","5","","","","0"
"2021","Ocean Man 69I (IRI), Saskatchewan","2016A00054701816","Persons","249","units","0","v1138982962","3857","5","","","","0"
"2020","Ocean Man 69H (IRI), Saskatchewan","2016A00054701817","Persons","249","units","0","v1138982963","3858","5","","","","0"
"2021","Ocean Man 69H (IRI), Saskatchewan","2016A00054701817","Persons","249","units","0","v1138982963","3858","5","","","","0"
"2020","Ocean Man 69D (IRI), Saskatchewan","2016A00054701818","Persons","249","units","0","v1138982964","3859","5","","","","0"
"2021","Ocean Man 69D (IRI), Saskatchewan","2016A00054701818","Persons","249","units","0","v1138982964","3859","5","","","","0"
"2020","Keeseekoose 66A (IRI), Saskatchewan","2016A00054709822","Persons","249","units","0","v1138982965","3860","5","","","","0"
"2021","Keeseekoose 66A (IRI), Saskatchewan","2016A00054709822","Persons","249","units","0","v1138982965","3860","5","","","","0"
"2020","Keeseekoose 66-KE-05 (IRI), Saskatchewan","2016A00054709832","Persons","249","units","0","v1138982966","3861","5","","","","0"
"2021","Keeseekoose 66-KE-05 (IRI), Saskatchewan","2016A00054709832","Persons","249","units","0","v1138982966","3861","5","","","","0"
"2020","Beardy's and Okemasis 96 and 97A (IRI), Saskatchewan","2016A00054710828","Persons","249","units","0","v1138982967","3862","5","","","","0"
"2021","Beardy's and Okemasis 96 and 97A (IRI), Saskatchewan","2016A00054710828","Persons","249","units","0","v1138982967","3862","5","","","","0"
"2020","Muskowekwan 85-29 (IRI), Saskatchewan","2016A00054710840","Persons","249","units","0","v1138982968","3863","5","","","","0"
"2021","Muskowekwan 85-29 (IRI), Saskatchewan","2016A00054710840","Persons","249","units","0","v1138982968","3863","5","","","","0"
"2020","Muskowekwan 85-10 (IRI), Saskatchewan","2016A00054710847","Persons","249","units","0","v1138982969","3864","5","","","","0"
"2021","Muskowekwan 85-10 (IRI), Saskatchewan","2016A00054710847","Persons","249","units","0","v1138982969","3864","5","","","","0"
"2020","Muskowekwan 85-8 (IRI), Saskatchewan","2016A00054710849","Persons","249","units","0","v1138982970","3865","5","","","","0"
"2021","Muskowekwan 85-8 (IRI), Saskatchewan","2016A00054710849","Persons","249","units","0","v1138982970","3865","5","","","","0"
"2020","Muskowekwan 85-15 (IRI), Saskatchewan","2016A00054710850","Persons","249","units","0","v1138982971","3866","5","","","","0"
"2021","Muskowekwan 85-15 (IRI), Saskatchewan","2016A00054710850","Persons","249","units","0","v1138982971","3866","5","","","","0"
"2020","Little Red River 106D (IRI), Saskatchewan","2016A00054716857","Persons","249","units","0","v1138982972","3867","5","","","","0"
"2021","Little Red River 106D (IRI), Saskatchewan","2016A00054716857","Persons","249","units","0","v1138982972","3867","5","","","","0"
"2020","Missinipe (NH), Saskatchewan","2016A00054718062","Persons","249","units","0","v1138982973","3868","5","","","","0"
"2021","Missinipe (NH), Saskatchewan","2016A00054718062","Persons","249","units","0","v1138982973","3868","5","","","","0"
"2020","Ocean Man 69A (IRI), Saskatchewan","2016A00054701810","Persons","249","units","0","v1138982974","3869","0","","","","0"
"2021","Ocean Man 69A (IRI), Saskatchewan","2016A00054701810","Persons","249","units","0","v1138982974","3869","0","","","","0"
"2020","Ocean Man 69C (IRI), Saskatchewan","2016A00054701812","Persons","249","units","0","v1138982975","3870","0","","","","0"
"2021","Ocean Man 69C (IRI), Saskatchewan","2016A00054701812","Persons","249","units","0","v1138982975","3870","0","","","","0"
"2020","Ocean Man 69E (IRI), Saskatchewan","2016A00054701813","Persons","249","units","0","v1138982976","3871","0","","","","0"
"2021","Ocean Man 69E (IRI), Saskatchewan","2016A00054701813","Persons","249","units","0","v1138982976","3871","0","","","","0"
"2020","Ocean Man 69F (IRI), Saskatchewan","2016A00054701814","Persons","249","units","0","v1138982977","3872","0","","","","0"
"2021","Ocean Man 69F (IRI), Saskatchewan","2016A00054701814","Persons","249","units","0","v1138982977","3872","0","","","","0"
"2020","Ocean Man 69G (IRI), Saskatchewan","2016A00054701815","Persons","249","units","0","v1138982978","3873","0","","","","0"
"2021","Ocean Man 69G (IRI), Saskatchewan","2016A00054701815","Persons","249","units","0","v1138982978","3873","0","","","","0"
"2020","Piapot Cree First Nation 75H (IRI), Saskatchewan","2016A00054702800","Persons","249","units","0","v1138982979","3874","0","","","","0"
"2021","Piapot Cree First Nation 75H (IRI), Saskatchewan","2016A00054702800","Persons","249","units","0","v1138982979","3874","0","","","","0"
"2020","Ochapowace 71-10 (IRI), Saskatchewan","2016A00054705814","Persons","249","units","0","v1138982980","3875","0","","","","0"
"2021","Ochapowace 71-10 (IRI), Saskatchewan","2016A00054705814","Persons","249","units","0","v1138982980","3875","0","","","","0"
"2020","Ochapowace 71-54 (IRI), Saskatchewan","2016A00054705818","Persons","249","units","0","v1138982981","3876","0","","","","0"
"2021","Ochapowace 71-54 (IRI), Saskatchewan","2016A00054705818","Persons","249","units","0","v1138982981","3876","0","","","","0"
"2020","Ochapowace 71-26 (IRI), Saskatchewan","2016A00054705821","Persons","249","units","0","v1138982982","3877","0","","","","0"
"2021","Ochapowace 71-26 (IRI), Saskatchewan","2016A00054705821","Persons","249","units","0","v1138982982","3877","0","","","","0"
"2020","Ochapowace 71-70 (IRI), Saskatchewan","2016A00054705822","Persons","249","units","0","v1138982983","3878","0","","","","0"
"2021","Ochapowace 71-70 (IRI), Saskatchewan","2016A00054705822","Persons","249","units","0","v1138982983","3878","0","","","","0"
"2020","Ochapowace 71-7 (IRI), Saskatchewan","2016A00054705823","Persons","249","units","0","v1138982984","3879","0","","","","0"
"2021","Ochapowace 71-7 (IRI), Saskatchewan","2016A00054705823","Persons","249","units","0","v1138982984","3879","0","","","","0"
"2020","Ochapowace 71-18 (IRI), Saskatchewan","2016A00054705824","Persons","249","units","0","v1138982985","3880","0","","","","0"
"2021","Ochapowace 71-18 (IRI), Saskatchewan","2016A00054705824","Persons","249","units","0","v1138982985","3880","0","","","","0"
"2020","Ochapowace 71-51 (IRI), Saskatchewan","2016A00054705825","Persons","249","units","0","v1138982986","3881","0","","","","0"
"2021","Ochapowace 71-51 (IRI), Saskatchewan","2016A00054705825","Persons","249","units","0","v1138982986","3881","0","","","","0"
"2020","Ochapowace 71-44 (IRI), Saskatchewan","2016A00054705826","Persons","249","units","0","v1138982987","3882","0","","","","0"
"2021","Ochapowace 71-44 (IRI), Saskatchewan","2016A00054705826","Persons","249","units","0","v1138982987","3882","0","","","","0"
"2020","Star Blanket 83C (IRI), Saskatchewan","2016A00054706828","Persons","249","units","0","v1138982988","3883","0","","","","0"
"2021","Star Blanket 83C (IRI), Saskatchewan","2016A00054706828","Persons","249","units","0","v1138982988","3883","0","","","","0"
"2020","Keeseekoose 66-CA-04 (IRI), Saskatchewan","2016A00054709824","Persons","249","units","0","v1138982989","3884","0","","","","0"
"2021","Keeseekoose 66-CA-04 (IRI), Saskatchewan","2016A00054709824","Persons","249","units","0","v1138982989","3884","0","","","","0"
"2020","Keeseekoose 66-CA-05 (IRI), Saskatchewan","2016A00054709826","Persons","249","units","0","v1138982990","3885","0","","","","0"
"2021","Keeseekoose 66-CA-05 (IRI), Saskatchewan","2016A00054709826","Persons","249","units","0","v1138982990","3885","0","","","","0"
"2020","Keeseekoose 66-CA-06 (IRI), Saskatchewan","2016A00054709828","Persons","249","units","0","v1138982991","3886","0","","","","0"
"2021","Keeseekoose 66-CA-06 (IRI), Saskatchewan","2016A00054709828","Persons","249","units","0","v1138982991","3886","0","","","","0"
"2020","Keeseekoose 66-KE-04 (IRI), Saskatchewan","2016A00054709830","Persons","249","units","0","v1138982992","3887","0","","","","0"
"2021","Keeseekoose 66-KE-04 (IRI), Saskatchewan","2016A00054709830","Persons","249","units","0","v1138982992","3887","0","","","","0"
"2020","Muskowekwan 85-17 (IRI), Saskatchewan","2016A00054710832","Persons","249","units","0","v1138982993","3888","0","","","","0"
"2021","Muskowekwan 85-17 (IRI), Saskatchewan","2016A00054710832","Persons","249","units","0","v1138982993","3888","0","","","","0"
"2020","Muskowekwan 85-26 (IRI), Saskatchewan","2016A00054710834","Persons","249","units","0","v1138982994","3889","0","","","","0"
"2021","Muskowekwan 85-26 (IRI), Saskatchewan","2016A00054710834","Persons","249","units","0","v1138982994","3889","0","","","","0"
"2020","Muskowekwan 85-33 (IRI), Saskatchewan","2016A00054710836","Persons","249","units","0","v1138982995","3890","0","","","","0"
"2021","Muskowekwan 85-33 (IRI), Saskatchewan","2016A00054710836","Persons","249","units","0","v1138982995","3890","0","","","","0"
"2020","Muskowekwan 85-28 (IRI), Saskatchewan","2016A00054710838","Persons","249","units","0","v1138982996","3891","0","","","","0"
"2021","Muskowekwan 85-28 (IRI), Saskatchewan","2016A00054710838","Persons","249","units","0","v1138982996","3891","0","","","","0"
"2020","Muskowekwan 85-23 (IRI), Saskatchewan","2016A00054710842","Persons","249","units","0","v1138982997","3892","0","","","","0"
"2021","Muskowekwan 85-23 (IRI), Saskatchewan","2016A00054710842","Persons","249","units","0","v1138982997","3892","0","","","","0"
"2020","Muskowekwan 85-12 (IRI), Saskatchewan","2016A00054710843","Persons","249","units","0","v1138982998","3893","0","","","","0"
"2021","Muskowekwan 85-12 (IRI), Saskatchewan","2016A00054710843","Persons","249","units","0","v1138982998","3893","0","","","","0"
"2020","Muskowekwan 85-24 (IRI), Saskatchewan","2016A00054710844","Persons","249","units","0","v1138982999","3894","0","","","","0"
"2021","Muskowekwan 85-24 (IRI), Saskatchewan","2016A00054710844","Persons","249","units","0","v1138982999","3894","0","","","","0"
"2020","Muskowekwan 85-22 (IRI), Saskatchewan","2016A00054710845","Persons","249","units","0","v1138983000","3895","0","","","","0"
"2021","Muskowekwan 85-22 (IRI), Saskatchewan","2016A00054710845","Persons","249","units","0","v1138983000","3895","0","","","","0"
"2020","Muskowekwan 85-27 (IRI), Saskatchewan","2016A00054710846","Persons","249","units","0","v1138983001","3896","0","","","","0"
"2021","Muskowekwan 85-27 (IRI), Saskatchewan","2016A00054710846","Persons","249","units","0","v1138983001","3896","0","","","","0"
"2020","Muskowekwan 85-1 (IRI), Saskatchewan","2016A00054710848","Persons","249","units","0","v1138983002","3897","0","","","","0"
"2021","Muskowekwan 85-1 (IRI), Saskatchewan","2016A00054710848","Persons","249","units","0","v1138983002","3897","0","","","","0"
"2020","Muskowekwan 85-2A (IRI), Saskatchewan","2016A00054710851","Persons","249","units","0","v1138983003","3898","0","","","","0"
"2021","Muskowekwan 85-2A (IRI), Saskatchewan","2016A00054710851","Persons","249","units","0","v1138983003","3898","0","","","","0"
"2020","Muskowekwan 85-31 (IRI), Saskatchewan","2016A00054710852","Persons","249","units","0","v1138983004","3899","0","","","","0"
"2021","Muskowekwan 85-31 (IRI), Saskatchewan","2016A00054710852","Persons","249","units","0","v1138983004","3899","0","","","","0"
"2020","Fishing Lake 89A (IRI), Saskatchewan","2016A00054710854","Persons","249","units","0","v1138983005","3900","0","","","","0"
